"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"206946_at","206946_at","HCN4",-0.0895419973316756,4.86477857685828,-1.5080023692074,0.144140185848544,0.577987360313677,-4.7394573640128
"220313_at","220313_at","GPR88",0.277399199239166,4.47205490164312,1.50778887226367,0.144194575569253,0.577998637402628,-4.73973162069264
"219806_s_at","219806_s_at","SMCO4",0.210231866563614,5.85457814127143,1.50770182605858,0.144216755939878,0.577998637402628,-4.73984343055801
"210401_at","210401_at","P2RX1",-0.114245627238239,6.73616909062116,-1.50768589699286,0.144220815148706,0.577998637402628,-4.73986389069328
"203267_s_at","203267_s_at","DRG2",-0.0901563846138602,6.88590281577277,-1.50737342074996,0.144300462359387,0.5781214798316,-4.74026521609924
"213183_s_at","213183_s_at",NA,0.0965106037899206,4.94905141656644,1.50736207282638,0.144303355509732,0.5781214798316,-4.74027978940368
"208549_x_at","208549_x_at","PTMA",-0.261253695448292,7.80963912255283,-1.50723196158521,0.144336530710054,0.578126491557474,-4.7404468753206
"207555_s_at","207555_s_at","TBXA2R",-0.095514777016354,6.1773370181398,-1.50707746518519,0.14437593158695,0.578126491557474,-4.74064526084167
"203529_at","203529_at","PPP6C",0.125860674591862,7.71288699067853,1.50702606696659,0.144389041500213,0.578126491557474,-4.74071125651996
"206970_at","206970_at","CNTN2",-0.127534708734784,6.66794952872762,-1.50690414163801,0.144420144319092,0.578126491557474,-4.7408678021716
"213441_x_at","213441_x_at","SPDEF",-0.0689169614281084,8.04970170146149,-1.5068485392723,0.144434330139589,0.578126491557474,-4.74093918923104
"220366_at","220366_at","ELSPBP1",-0.108018375773856,5.23739394079084,-1.5067297378102,0.144464643729632,0.57814397561555,-4.74109170948606
"201554_x_at","201554_x_at","GYG1",0.604746598863985,7.61804870465829,1.50648927990274,0.14452601522384,0.57819566852705,-4.74140038529559
"215539_at","215539_at",NA,-0.0635316802536336,3.8023825705141,-1.50647580016054,0.144529456253452,0.57819566852705,-4.74141768805157
"208652_at","208652_at","PPP2CA",0.167970823689773,8.6731636176889,1.5062604508919,0.144584438386161,0.578247974644978,-4.74169409579692
"201969_at","201969_at","NASP",-0.22881839597318,7.04883130343196,-1.50622131829778,0.144594431392623,0.578247974644978,-4.74174432028734
"210822_at","210822_at","RPL13P5",-0.0906397909842065,6.10448804581901,-1.50599596187164,0.14465198995552,0.578308384608977,-4.74203353192216
"218132_s_at","218132_s_at","TSEN34",0.201695891440512,7.39388031948978,1.50595895751278,0.144661443064688,0.578308384608977,-4.7420810181703
"206071_s_at","206071_s_at","EPHA3",-0.265456675778263,5.21664184701275,-1.50585427277454,0.144688188479147,0.578311552265621,-4.74221535085298
"211682_x_at","211682_x_at","UGT2B28",-0.110720630999508,6.06240607724824,-1.50574746802849,0.144715479667125,0.578316899824702,-4.74235239610796
"201378_s_at","201378_s_at","UBAP2L",-0.133277395300139,7.74967023620128,-1.50550422775445,0.144777649039968,0.578461601857202,-4.74266447742849
"206906_at","206906_at","ICAM5",-0.10000399632712,4.78694587628664,-1.50488229399859,0.144936706768371,0.578993301706634,-4.74346224183789
"201689_s_at","201689_s_at","TPD52",0.18200515529266,4.12073478241928,1.50450264304571,0.145033871175463,0.579224833047838,-4.74394909407004
"221089_at","221089_at","NOX3",-0.0726845830643299,4.2441054024352,-1.50445271601632,0.145046652982405,0.579224833047838,-4.74401311144066
"217669_s_at","217669_s_at","AKAP6",-0.0803770340210512,4.07739544800652,-1.50416464943752,0.145120418718785,0.579293315631785,-4.74438244195213
"217392_at","217392_at",NA,-0.075722947297415,4.03528002898142,-1.50414414816225,0.145125669679714,0.579293315631785,-4.74440872446319
"220373_at","220373_at","DCHS2",-0.086233478647932,5.97037450147828,-1.50408120044951,0.145141793347945,0.579293315631785,-4.74448942122472
"211724_x_at","211724_x_at","MIOS",-0.171839645051397,6.85073994483147,-1.50372749487791,0.145232419920309,0.579540890829774,-4.74494280813877
"201848_s_at","201848_s_at","BNIP3",0.403455646845709,6.45157605979701,1.50363611934111,0.145255839666306,0.579540890829774,-4.74505992100008
"217021_at","217021_at","CYB5A",-0.0557456396824159,3.72052216016106,-1.5033994261775,0.145316518901318,0.579679196326184,-4.74536325543276
"36030_at","36030_at","IFFO1",-0.0686166652711924,7.81336163361411,-1.50316115282177,0.145377624038772,0.579795572504547,-4.74566857561088
"206407_s_at","206407_s_at","CCL13",-0.0821107371347534,5.41133594198815,-1.50308276216228,0.145397731865342,0.579795572504547,-4.74576901568411
"212267_at","212267_at","WAPL",0.220824904413387,5.5390960815442,1.50272118549844,0.145490508399661,0.580061728157031,-4.74623223987298
"216051_x_at","216051_x_at","PRINS",-0.126115817205465,7.87354963909133,-1.50233186995003,0.145590456184303,0.580076460451014,-4.74673089930798
"207001_x_at","207001_x_at","TSC22D3",-0.115771469284773,5.73058432525066,-1.50220390684331,0.145623319935966,0.580076460451014,-4.74689477934474
"216547_at","216547_at",NA,-0.134727030130573,6.95910841536864,-1.50215512432279,0.145635849950852,0.580076460451014,-4.74695725123715
"203128_at","203128_at","SPTLC2",-0.110528179469313,5.75653166000262,-1.5019895770972,0.145678378046321,0.580076460451014,-4.74716924205247
"202063_s_at","202063_s_at","SEL1L",-0.0744949507181802,4.58885917120844,-1.50189641470435,0.145702315344975,0.580076460451014,-4.74728853238416
"217603_at","217603_at","ATP6V0A2",-0.103638806189855,4.78672244447715,-1.50177949883414,0.145732360421518,0.580076460451014,-4.74743822944947
"202513_s_at","202513_s_at","PPP2R5D",-0.105095634143801,8.6476011500335,-1.50177567818684,0.145733342337549,0.580076460451014,-4.74744312117994
"213637_at","213637_at","DDX52",0.114733214527383,4.0578012233165,1.50174403567974,0.145741474748517,0.580076460451014,-4.747483633981
"219468_s_at","219468_s_at","CUEDC1",-0.105338603338271,6.19959468483883,-1.5016430275704,0.145767437213913,0.580076460451014,-4.74761295287175
"207766_at","207766_at","CDKL1",-0.0662634056810747,4.03103014356626,-1.50163958930514,0.145768321029286,0.580076460451014,-4.74761735469681
"213671_s_at","213671_s_at","MARS1",0.259143607895836,6.27243873815674,1.50159198533007,0.14578055820696,0.580076460451014,-4.74767829864616
"205876_at","205876_at","LIFR",0.0592421778285468,3.78742142492211,1.50147658187155,0.145810227525111,0.580078484263972,-4.74782603485746
"211824_x_at","211824_x_at","NLRP1",-0.0812565171673851,4.65708184406304,-1.50116713923468,0.145889806989237,0.580078484263972,-4.74822212873335
"220128_s_at","220128_s_at","NIPAL2",-0.0847754714618318,7.7077766851275,-1.50112191971039,0.145901439062297,0.580078484263972,-4.74828000520995
"208556_at","208556_at","GPR31",-0.12376312803717,5.69896435137059,-1.5010883814063,0.145910066795708,0.580078484263972,-4.74832292997161
"211113_s_at","211113_s_at","ABCG1",-0.100095883162067,5.22438469326304,-1.50104006847087,0.145922496033389,0.580078484263972,-4.74838476300505
"208921_s_at","208921_s_at","SRI",0.328677635611331,8.35466054690637,1.50093071224147,0.14595063276282,0.580078484263972,-4.74852471594726
"206097_at","206097_at","SLC22A18AS",-0.082868177219023,6.74622913438913,-1.50088151195653,0.145963293150298,0.580078484263972,-4.74858767923475
"207793_s_at","207793_s_at","EPB41",-0.0474385867395593,3.44616924952013,-1.50065141510305,0.146022514306896,0.580210357756876,-4.7488821196792
"204429_s_at","204429_s_at","SLC2A5",-0.145492337924593,6.27507323388003,-1.50049566705894,0.146062611017057,0.58026620811073,-4.74908139971852
"56256_at","56256_at","SIDT2",0.298222472288443,7.60477283096617,1.5002966527809,0.146113859455624,0.580366333377839,-4.74933601444151
"206234_s_at","206234_s_at","MMP17",-0.11080551919346,6.89662152804346,-1.49989386085151,0.146217627632252,0.580674994925944,-4.7498512536537
"206418_at","206418_at","NOX1",-0.0441316448264706,3.56085851023589,-1.49977962530024,0.146247068143862,0.58068842114214,-4.74999735973889
"212869_x_at","212869_x_at","TPT1",0.088192052669207,12.9823499411486,1.49967809743012,0.146273237701463,0.580688857242419,-4.75012720520361
"219488_at","219488_at","A4GALT",-0.131047847876404,5.72640854779253,-1.49949053716993,0.146321592740856,0.580747563442963,-4.750367059857
"200095_x_at","200095_x_at",NA,-0.082703632366103,12.6177091631277,-1.49941856925894,0.14634015028193,0.580747563442963,-4.75045908691179
"35666_at","35666_at","SEMA3F",-0.124966542273357,7.88574200814286,-1.49916980160193,0.146404311865763,0.580898732426069,-4.7507771641575
"209399_at","209399_at","HLCS",0.0993263956510031,6.53144034410034,1.49849189302342,0.146579272396603,0.581421866179106,-4.75164372720342
"210152_at","210152_at","LILRB4",-0.0756945798341651,4.60934805914908,-1.49840918217828,0.146600630740209,0.581421866179106,-4.75174943364634
"215605_at","215605_at","NCOA2",-0.163722182962465,6.62720249016201,-1.49835572805528,0.146614435491648,0.581421866179106,-4.75181774676108
"215536_at","215536_at","HLA-DQB2",-0.0617633402291782,5.53746559296517,-1.49810408683491,0.146679437066282,0.581493461448604,-4.75213931158484
"205570_at","205570_at","PIP4K2A",-0.096884760872042,5.74182511258621,-1.49805065549926,0.146693241952116,0.581493461448604,-4.75220758421816
"206691_s_at","206691_s_at","PDIA2",-0.141941152716772,5.50974362239906,-1.49784477462585,0.146746444603567,0.581493461448604,-4.75247063276784
"210037_s_at","210037_s_at","NOS2",-0.0929807597076726,5.43364634051562,-1.49780677894727,0.146756264958116,0.581493461448604,-4.75251917561286
"213906_at","213906_at","MYBL1",0.181906032544862,4.28503873068905,1.49772139157667,0.146778336104632,0.581493461448604,-4.75262826187085
"203697_at","203697_at","FRZB",0.307567732222553,5.86921968811039,1.49767989066951,0.146789064338213,0.581493461448604,-4.75268127933618
"217518_at","217518_at","MYOF",-0.0768243605318171,5.53952248753693,-1.49756187184246,0.146819576390985,0.581510952847551,-4.75283204198697
"213432_at","213432_at","MUC5B",-0.0854838024455091,5.72649545095217,-1.49735590165255,0.14687283931882,0.581516282436893,-4.75309513447545
"213691_at","213691_at","PTOV1-AS2",-0.119022113440714,5.60786235746659,-1.49735483296046,0.146873115718477,0.581516282436893,-4.75309649947385
"205095_s_at","205095_s_at","ATP6V0A1",-0.208464440163161,7.4214769943616,-1.49724118655046,0.146902510904792,0.581519126875459,-4.75324165102072
"212859_x_at","212859_x_at","MT1E",0.214917416199828,8.29443801697187,1.49715027863576,0.146926028107025,0.581519126875459,-4.7533577540089
"206256_at","206256_at","CPN1",-0.106285512398793,5.59564961181899,-1.49704511413093,0.146953237193867,0.581523527684416,-4.75349205760473
"208697_s_at","208697_s_at","EIF3E",-0.179577296064263,9.96034019917971,-1.49677213046062,0.147023885012803,0.581633431959481,-4.75384064388977
"203646_at","203646_at","FDX1",0.129238021973387,4.60488392236641,1.49673608860064,0.147033214658159,0.581633431959481,-4.75388666363183
"211333_s_at","211333_s_at","FASLG",-0.0944363116982503,4.99375302205908,-1.49649260365591,0.14709625473726,0.581779525081711,-4.754197531581
"200691_s_at","200691_s_at","HSPA9",0.146451492586307,8.09437939734075,1.49626823488641,0.147154364905356,0.581906071550321,-4.75448395646648
"212708_at","212708_at","MSL1",0.139753691534608,7.80933162470111,1.4959152921603,0.147245812644078,0.582164379550744,-4.75493444535592
"210247_at","210247_at","SYN2",-0.172778517201324,6.65648663528921,-1.49566634676319,0.147310342312285,0.582312446593627,-4.75525214192194
"214335_at","214335_at","RPL18",-0.127140027831198,7.48672185159126,-1.49552769927422,0.147346291367741,0.582312446593627,-4.75542906089925
"211011_at","211011_at","COL19A1",-0.0673838153204995,4.97394806149512,-1.49544911182721,0.147366670983338,0.582312446593627,-4.75552933523698
"213006_at","213006_at","CEBPD",-0.0885981684071191,3.80272414194926,-1.49526620583653,0.147414111759201,0.582312446593627,-4.75576269904548
"221107_at","221107_at","CHRNA9",-0.106925408747881,4.77816951959722,-1.49522072284704,0.147425910716632,0.582312446593627,-4.75582072568974
"217441_at","217441_at","USP33",-0.10937617789596,4.57245458588766,-1.49516618940032,0.147440058505643,0.582312446593627,-4.75589029689442
"208115_x_at","208115_x_at","EDRF1",-0.101221276706298,4.42381316730951,-1.49505887926748,0.147467901536727,0.582319200769606,-4.75602719205243
"206054_at","206054_at","KNG1",-0.105467971888949,5.26592959789022,-1.49432896682304,0.147657400119042,0.582909057060958,-4.75695812556845
"211523_at","211523_at","GNRHR",-0.0723677320101337,3.80820050504161,-1.49428201327577,0.147669596872464,0.582909057060958,-4.75701799759914
"205881_at","205881_at","ZNF74",-0.284294375572916,5.71008150151014,-1.49415638694904,0.147702233851351,0.582929545951271,-4.75717818034282
"218489_s_at","218489_s_at","ALAD",-0.11727168393528,6.53992730841137,-1.4938522491189,0.147781271285623,0.582929545951271,-4.7575659326757
"201736_s_at","201736_s_at","MARCHF6",-0.146605026725291,7.65588313020867,-1.49360297617839,0.147846076342552,0.582929545951271,-4.7578836883454
"211875_x_at","211875_x_at","PCDHGA10",-0.0984475625212395,5.97551975023429,-1.49353889779487,0.147862738925591,0.582929545951271,-4.75796536396763
"215956_at","215956_at",NA,-0.0546249273128159,3.9695955527726,-1.49347501392664,0.147879352443434,0.582929545951271,-4.758046788803
"219081_at","219081_at","ANKHD1",-0.108981948716553,5.96376909989374,-1.49342059110337,0.147893506733513,0.582929545951271,-4.75811615257131
"210431_at","210431_at","ALPG",-0.0901907306955723,5.55124385716801,-1.49340136188881,0.14789850813099,0.582929545951271,-4.75814066037512
"214963_at","214963_at","NUP160",-0.0637759875730461,4.40715984294968,-1.49329714070709,0.147925617788839,0.582929545951271,-4.75827348670016
"218706_s_at","218706_s_at","GRAMD2B",0.337381688542891,4.70752637431196,1.49323786807299,0.147941037380853,0.582929545951271,-4.75834902425819
"320_at","320_at","PEX6",0.130395919208847,5.63163962789866,1.49321887853256,0.147945977726508,0.582929545951271,-4.75837322417405
"221706_s_at","221706_s_at","USE1",-0.0995525548413081,5.95839700175058,-1.49311689133184,0.147972513148646,0.582929545951271,-4.75850319045126
"210245_at","210245_at","ABCC8",-0.109110523147463,4.9131983134919,-1.49301435595316,0.147999195086921,0.582929545951271,-4.75863384797124
"220863_at","220863_at","MIP",-0.0765058065490694,5.32876312295504,-1.49281548900662,0.148050955713925,0.582929545951271,-4.75888723676705
"212627_s_at","212627_s_at","EXOSC7",-0.142662849961888,6.69427740109081,-1.49233042051824,0.148177269759548,0.582929545951271,-4.75950517697156
"215579_at","215579_at","APOBEC3G",-0.107804573187683,7.11029045472685,-1.49231136507826,0.148182233665472,0.582929545951271,-4.75952944879181
"204996_s_at","204996_s_at","CDK5R1",-0.306024266425688,6.57291353272663,-1.49227116980159,0.148192704900684,0.582929545951271,-4.75958064659573
"31807_at","31807_at","DDX49",-0.108967408742035,7.63369977999036,-1.49222792005751,0.148203972522227,0.582929545951271,-4.75963573369639
"214574_x_at","214574_x_at","LST1",-0.102375555291641,6.64279867303772,-1.49221829753303,0.148206479520826,0.582929545951271,-4.75964798970623
"209628_at","209628_at","NXT2",0.218443809890521,4.93914990258302,1.49220618482596,0.148209635346507,0.582929545951271,-4.75966341731805
"206024_at","206024_at","HPD",-0.0881919959429904,4.66259386865363,-1.49211863850608,0.148232446146559,0.582929545951271,-4.75977491953792
"220767_at","220767_at",NA,-0.0873114842420075,3.87767863693651,-1.49209405637062,0.148238851703831,0.582929545951271,-4.75980622728897
"210411_s_at","210411_s_at","GRIN2B",-0.0980920253709749,5.21687612957891,-1.49193038476231,0.148281506600838,0.582929545951271,-4.76001466830969
"217813_s_at","217813_s_at","SPIN1",-0.235454635858352,6.78640830249634,-1.49178295687533,0.14831993669246,0.582929545951271,-4.76020240641152
"206527_at","206527_at","ABAT",-0.1432466629966,6.13287522321375,-1.49157297638803,0.14837468633199,0.582929545951271,-4.76046977423317
"207311_at","207311_at","DOC2B",-0.0886450287979814,6.34676705471581,-1.49153480464045,0.148384640870101,0.582929545951271,-4.76051837494967
"201921_at","201921_at",NA,0.404619542613265,6.30161806588814,1.49147535117003,0.148400146394974,0.582929545951271,-4.76059406977741
"205892_s_at","205892_s_at","FABP1",-0.111591340645342,3.80631637294322,-1.49138675183436,0.148423255626935,0.582929545951271,-4.7607068678855
"203122_at","203122_at","TRAPPC12",0.0899829956472953,6.7734311265868,1.49136250534116,0.148429580311593,0.582929545951271,-4.76073773576779
"204176_at","204176_at","KLHL20",0.235785309477099,4.00939921537137,1.49133925850736,0.148435644440702,0.582929545951271,-4.76076733061148
